domain,level,context,candidate,true_failure,true_cost,combined,uncertainty,violation_rate,rank_instability,regret_cvar,violation_tail
synthetic_separation,L0,6.0,3.0,1.0,4.303570946071007,0.7259226078356856,0.5278860408521192,0.8571428571428571,0.39463615274532626,0.5703931761942754,0.9999999900000002
synthetic_separation,L0,6.0,4.0,0.0,3.780516469471716,0.3269273131171859,0.052392585662240844,0.2857142857142857,0.0,0.0,0.9999999900000002
synthetic_separation,L0,6.0,5.0,0.0,4.208274549082477,0.11679030666036957,0.08131689873372154,0.0,0.9999999619090297,0.23772242066813848,0.0
synthetic_separation,L0,6.0,6.0,1.0,4.238708112805488,0.776335540803861,0.5272935514157722,0.8571428571428571,0.7186051789982432,0.5407896121115567,0.9999999900000002
synthetic_separation,L0,6.0,7.0,1.0,4.022543978060508,0.6052926945917817,0.2384867187769645,0.7142857142857143,0.5061101870835937,0.3131138462031208,0.9999999900000002
synthetic_separation,L0,6.0,8.0,1.0,4.601185938910568,0.9141396681567234,0.829018224858297,1.0,0.5469737700079548,0.8380646620851132,0.9999999900000002
synthetic_separation,L0,6.0,9.0,0.0,5.0738838172817715,0.36313673381923844,0.1896966103431103,0.0,0.6668373844285845,0.7278707051836512,0.0
synthetic_separation,L0,6.0,10.0,1.0,4.35049165670977,0.8062529575939187,0.6039524916013136,0.8571428571428571,0.7369075556105766,0.6256457360206286,0.9999999900000002
synthetic_separation,L0,6.0,11.0,0.0,4.566502763231024,0.2192856462401209,0.1268803582020461,0.0,0.9177216629200108,0.44217584373705726,0.0
synthetic_separation,L0,6.0,12.0,1.0,4.5920941000812405,0.7946472080600598,0.7363348434776057,0.8571428571428571,0.16937686502181018,0.7940055099343316,0.9999999900000002
synthetic_separation,L0,6.0,13.0,1.0,4.624629527662722,0.9487184499224628,0.8674053861511726,1.0,0.712879150064065,0.8657851986662182,0.9999999900000002
synthetic_separation,L0,6.0,14.0,1.0,4.7937667214503925,0.999999995318865,0.9999999836751804,1.0,0.5544159320976881,0.9999999948295776,0.9999999900000002
synthetic_separation,L0,6.0,15.0,0.0,4.055627519900085,0.5010746997074098,0.0,0.42857142857142855,0.643377334614129,0.15999032186045398,0.9999999900000002
synthetic_separation,L0,6.0,16.0,1.0,4.384035983221216,0.6900461948631513,0.4736607539688921,0.8571428571428571,0.2520408405884014,0.5866367181755987,0.9999999900000002
synthetic_separation,L0,6.0,17.0,0.0,3.942487964315222,0.4256024496544056,0.012005048689277183,0.5714285714285714,0.3036661122501562,0.13469767896881374,0.9999999900000002
synthetic_separation,L0,7.0,0.0,0.0,0.8311398984143492,0.049568433870022494,0.12523218899360375,0.0,0.30057699397080434,0.20696062639474533,0.0
synthetic_separation,L0,7.0,1.0,1.0,0.491079514050771,0.4418081223438518,0.0,0.5714285714285714,0.2585182376768927,0.0,0.9999999900000002
synthetic_separation,L0,7.0,2.0,0.0,0.5886188319773122,0.0,0.08640007933826281,0.0,0.4640544385133453,0.057960116206148764,0.0
synthetic_separation,L0,7.0,3.0,1.0,0.4913008468819538,0.4973954527353974,0.04202576066076269,0.5714285714285714,0.3446909835691903,0.0635940916325932,0.9999999900000002
synthetic_separation,L0,7.0,4.0,0.0,0.5296865620125321,0.43921550708759144,0.08061465231067252,0.2857142857142857,0.44638258696503397,0.0215828582592181,0.9999999900000002
synthetic_separation,L0,7.0,5.0,0.0,0.7034031517959625,0.02385362744183564,0.09771317910806392,0.0,0.3805285424578037,0.12823633378344332,0.0
synthetic_separation,L0,7.0,6.0,0.0,1.0403146014068059,0.1393051812444827,0.11440333283474693,0.0,0.2536856949718692,0.3244464542700742,0.0
synthetic_separation,L0,7.0,7.0,1.0,0.553903243228796,0.5841465953374544,0.21103667789941966,0.8571428571428571,0.5218018892287358,0.19978755788424798,0.9999999900000002
synthetic_separation,L0,7.0,8.0,0.0,1.2857495779385921,0.19476794355304974,0.18947259131399133,0.0,0.2081269543298221,0.4917580283092644,0.0
synthetic_separation,L0,7.0,9.0,0.0,1.0441309089005295,0.14879690114636562,0.1297659910541077,0.0,0.2901006908971599,0.3264178166755711,0.0
synthetic_separation,L0,7.0,10.0,1.0,0.5755578006866672,0.7605581581842531,0.45082961275979666,0.8571428571428571,0.9999999703976444,0.33305924631146244,0.9999999900000002
synthetic_separation,L0,7.0,11.0,1.0,0.9221519657217483,0.9067120547512822,0.8603060473232336,1.0,0.8220356040040373,0.6991604467585725,0.9999999900000002
synthetic_separation,L0,7.0,12.0,0.0,1.1838075418357477,0.19351432327808424,0.15414152957800997,0.0,0.2359937838368601,0.41893051405540505,0.0
synthetic_separation,L0,7.0,13.0,0.0,2.0367737696391064,0.4710844474681634,0.3706419292128997,0.0,0.0,0.9999999936799205,0.0
synthetic_separation,L0,7.0,14.0,1.0,0.9086198933152805,0.9999999956219986,0.9999999784825829,1.0,0.9931697137021224,0.7563692749635547,0.9999999900000002
synthetic_separation,L0,7.0,15.0,1.0,0.47115485453702116,0.4983184261615262,0.004988634910637676,0.5714285714285714,0.3205039253980453,0.0011199579968068428,0.9999999900000002
synthetic_separation,L0,7.0,16.0,0.0,0.6303878143151552,0.02281163313782049,0.09220960266940667,0.0,0.5098048398276022,0.08440602572485827,0.0
synthetic_separation,L0,7.0,17.0,0.0,0.9262011153733615,0.09653577889754551,0.11949274317898542,0.0,0.29010069089715995,0.26022332401003845,0.0
synthetic_separation,L0,8.0,0.0,0.0,0.569621286894353,0.0,0.021660892866654985,0.0,0.8988160573541847,0.03576552626688134,0.0
synthetic_separation,L0,8.0,1.0,1.0,0.4586579769175826,0.4523145097732269,0.06313387724490255,0.8571428571428571,0.7184731462671953,0.05730207493487061,0.9999999900000002
synthetic_separation,L0,8.0,2.0,0.0,0.4337755451668015,0.44418641997160574,0.0,0.5714285714285714,0.8416253774572878,0.007174084675419169,0.9999999900000002
synthetic_separation,L0,8.0,3.0,1.0,0.5250977122865679,0.49800580842017034,0.10787094452281817,1.0,0.9598417690951128,0.09428274893481614,0.9999999900000002
synthetic_separation,L0,8.0,4.0,1.0,0.4001370812733328,0.37478912588209795,0.0007275757572683153,0.7142857142857143,0.43567740295504614,0.0,0.9999999900000002
synthetic_separation,L0,8.0,5.0,0.0,0.5007157985766624,0.4871448331672045,0.011177237567380845,0.2857142857142857,0.9999999595153796,0.021035899228970666,0.9999999900000002
synthetic_separation,L0,8.0,6.0,1.0,2.539854614631412,0.8040105851779903,0.7738263853032824,1.0,0.0,0.7547029343605847,0.9999999900000002
synthetic_separation,L0,8.0,7.0,1.0,0.46094382740034895,0.390359603574845,0.03125736078051718,0.8571428571428571,0.2204792669960294,0.037910820860346334,0.9999999900000002
synthetic_separation,L0,8.0,8.0,1.0,1.638631907416434,0.6355786561673215,0.5256921425267375,1.0,0.08333332995961495,0.48979425538995636,0.9999999900000002
synthetic_separation,L0,8.0,9.0,1.0,2.072390916647146,0.7963984312971001,0.6468864225738119,1.0,0.0,0.6191746137468259,0.9999999900000002
synthetic_separation,L0,8.0,10.0,1.0,3.4030004250891412,0.9999999952449278,0.9999999937021969,1.0,0.0,0.9999999979722024,0.9999999900000002
synthetic_separation,L0,8.0,11.0,1.0,1.2575006977580114,0.6465635152915301,0.4223032557789545,1.0,0.3333333198384599,0.3768862062463963,0.9999999900000002
synthetic_separation,L0,8.0,12.0,1.0,0.515462664517077,0.47527140659514383,0.10494009998242577,1.0,0.8388704588465076,0.09170148415421932,0.9999999900000002
synthetic_separation,L0,8.0,13.0,1.0,0.4080937093532723,0.42317701222833115,0.038462878801742185,0.8571428571428571,0.5506729666395189,0.033636748025046306,0.9999999900000002
synthetic_separation,L0,8.0,14.0,1.0,0.7419212882297099,0.6003141099507155,0.21763299135751862,1.0,0.8150777865086176,0.19027195965107818,0.9999999900000002
synthetic_separation,L0,8.0,15.0,0.0,0.7466738062344223,0.028332305945110436,0.020356474381598863,0.0,0.581345796921556,0.07014748323924305,0.0
synthetic_separation,L0,8.0,16.0,1.0,0.43634158128306894,0.4109164096023299,0.013670583258104213,0.7142857142857143,0.25458752830177794,0.020945171280535642,0.9999999900000002
synthetic_separation,L0,8.0,17.0,1.0,0.4372786656232967,0.37238875816769496,0.013532755373760032,0.7142857142857143,0.2357022508531993,0.021033090297227747,0.9999999900000002
synthetic_separation,L0,9.0,0.0,0.0,0.4650968300547332,0.3418850251586643,0.0729955288689726,0.2857142857142857,0.7452228989484395,0.06482783383482288,0.9999999900000002
synthetic_separation,L0,9.0,1.0,1.0,0.5307509113321341,0.6972810933189036,0.5928180224210888,1.0,0.6565411854578574,0.5883765446319231,0.9999999900000002
synthetic_separation,L0,9.0,2.0,1.0,0.38900083629180554,0.36057413119866555,0.08976399207983769,0.7142857142857143,0.31317896938947387,0.0853975880233758,0.9999999900000002
synthetic_separation,L0,9.0,3.0,1.0,0.6346777186581232,0.8273031861499852,0.8120620371987108,1.0,0.6363271855176628,0.8287789276655496,0.9999999900000002
synthetic_separation,L0,9.0,4.0,1.0,0.38769239927023985,0.45012775973352154,0.20436263965964827,0.8571428571428571,0.4425406968740669,0.17937479347191565,0.9999999900000002
synthetic_separation,L0,9.0,5.0,0.0,0.4220169339138629,0.28965839503650964,0.0,0.7142857142857143,0.2330816765244213,0.009499159431188703,0.9999999900000002
synthetic_separation,L0,9.0,6.0,0.0,0.4239183921968621,0.3265111075739332,0.029450043429398578,0.42857142857142855,0.5235270613457497,0.01818983078988805,0.9999999900000002
synthetic_separation,L0,9.0,7.0,1.0,0.5713316097411097,0.6327535142123075,0.5710228903427974,1.0,0.2645197325938783,0.6110449988713761,0.9999999900000002
synthetic_separation,L0,9.0,8.0,1.0,0.6865891000012071,0.9999999953545573,0.9999999708409217,1.0,0.9999999606618633,0.9999999888383664,0.9999999900000002
synthetic_separation,L0,9.0,9.0,1.0,0.5985108866471982,0.833182087314854,0.7864661397961376,1.0,0.8801488374707996,0.7791510276411315,0.9999999900000002
synthetic_separation,L0,9.0,10.0,0.0,0.8405044516297303,0.11073829258214588,0.19090013772632036,0.0,0.4144850695554509,0.4955133284903674,0.0
synthetic_separation,L0,9.0,11.0,0.0,0.4031917109311712,0.32475888648912254,0.028705488356260016,0.2857142857142857,0.4096969819484447,0.0,0.9999999900000002
synthetic_separation,L0,9.0,12.0,0.0,0.5807006504748338,0.0,0.07920699329624671,0.0,0.5753714701108034,0.1801478356312435,0.0
synthetic_separation,L0,9.0,13.0,0.0,0.4703275238123982,0.3604458852126705,0.021599761486669398,0.42857142857142855,0.5096803669405251,0.062206205210725375,0.9999999900000002
synthetic_separation,L0,9.0,14.0,1.0,0.5099727489131108,0.6461449642143642,0.49358209135549924,1.0,0.37010941674663794,0.502347083938547,0.9999999900000002
synthetic_separation,L0,9.0,15.0,0.0,0.40983120851209637,0.3112602929359721,0.020827199026780707,0.42857142857142855,0.3901988266975071,0.0028417770296031725,0.9999999900000002
synthetic_separation,L0,9.0,16.0,0.0,0.8274115869901209,0.13830189008318913,0.19684776338405024,0.0,0.4144850695554509,0.4820769676346943,0.0
