domain,method,cost_mean,violation_rate_mean,prediction_error_mean
planar_quadrotor,regret_only,51.30207930914736,0.0,0.01409633853251992
planar_quadrotor,robust_mpc,30.317099303688337,0.01818181818181818,0.013297343028836967
planar_quadrotor,soda_like_fallback,53.63416498771397,0.0,0.01450097850527901
planar_quadrotor,sysid_mpc,30.633027868919235,0.05454545454545454,0.012661494890718713
planar_quadrotor,vanilla_mppi,30.324632860514072,0.022727272727272728,0.013251677169885293
planar_quadrotor,violation_tail_only,47.46096282578904,0.0,0.014159508341361926
quasistatic_pushing,calibration_no_ccr,48.062247128392116,0.0,0.009563961562583073
quasistatic_pushing,ccr_mpc,35.63969895793194,0.0,0.011390416044416261
quasistatic_pushing,ccr_no_calibration,35.02433689057555,0.0025,0.011481261936677922
quasistatic_pushing,chance_constrained_mpc,34.52182302099481,0.0025,0.011497573753548264
quasistatic_pushing,conformal_decision_baseline,58.24480923379205,0.0,0.006468874937404721
quasistatic_pushing,conformal_prediction_mpc,50.19034434819345,0.0,0.007446596959331375
quasistatic_pushing,conformal_risk_non_ccr,50.20839166023943,0.0,0.007436018117198471
quasistatic_pushing,cvar_ra_mppi,34.54176598862025,0.0,0.01145758202141096
quasistatic_pushing,disagreement_only,58.27080737013348,0.0,0.006393023993192591
quasistatic_pushing,domain_randomized_mpc,34.5569229468082,0.0,0.01145453760164281
quasistatic_pushing,ensemble_uncertainty_penalty,40.58575585786465,0.0,0.010702756943110035
quasistatic_pushing,oracle_mpc,34.5069231719708,0.0,0.01147106850804502
quasistatic_pushing,prediction_calibrated_penalty,36.61879575130506,0.0,0.010699701519001292
quasistatic_pushing,regret_only,60.01953605040173,0.0,0.0063005751841749506
quasistatic_pushing,robust_mpc,34.55401582159363,0.0,0.011486782816735147
quasistatic_pushing,soda_like_fallback,67.24076607133426,0.0,0.00669286942049951
quasistatic_pushing,sysid_mpc,38.076697897233174,0.0,0.011129124920707069
quasistatic_pushing,vanilla_mppi,34.48996157324269,0.005,0.01154240852018212
quasistatic_pushing,violation_tail_only,58.83286511625596,0.0,0.007820377599885846
secondary_planner,calibration_no_ccr,50.51185239711576,0.10500000000000001,0.0074018899261069915
secondary_planner,ccr_mpc,41.24473208601971,0.005,0.012068099093543833
secondary_planner,ccr_no_calibration,40.87536287258462,0.0075000000000000015,0.012779269900259752
secondary_planner,chance_constrained_mpc,41.16534275205377,0.0625,0.010115223551810677
secondary_planner,conformal_decision_baseline,47.72882859929756,0.0625,0.009489931145237648
secondary_planner,conformal_prediction_mpc,48.862648935674095,0.0025,0.011547094214109235
secondary_planner,conformal_risk_non_ccr,40.740758708029624,0.0175,0.01283863499962857
secondary_planner,cvar_ra_mppi,40.77474335345327,0.0075000000000000015,0.012838196811654665
secondary_planner,disagreement_only,46.6661442249809,0.05500000000000001,0.009105880662342167
secondary_planner,domain_randomized_mpc,40.76127604483024,0.01,0.012950195892978073
secondary_planner,ensemble_uncertainty_penalty,43.379153452196014,0.0,0.01135130369125331
secondary_planner,oracle_mpc,40.69946437044168,0.0075000000000000015,0.012917050721482526
secondary_planner,prediction_calibrated_penalty,40.65560157681133,0.052500000000000005,0.01242528262713033
secondary_planner,regret_only,75.96877348794673,0.0,0.008562422910851773
secondary_planner,robust_mpc,40.77848183798319,0.0075000000000000015,0.013043044656610178
secondary_planner,soda_like_fallback,80.6519497630601,0.0,0.010042216616091976
secondary_planner,sysid_mpc,41.23936184881152,0.0,0.012725245983790628
secondary_planner,vanilla_mppi,40.69790571439693,0.01,0.012927980774769216
secondary_planner,violation_tail_only,58.96399759644028,0.0025,0.010889932895512464
synthetic_separation,calibration_no_ccr,36.12636769948534,0.03333333333333333,0.024805332549873098
synthetic_separation,ccr_mpc,21.914655173326754,0.06944444444444445,0.021771782476568267
synthetic_separation,ccr_no_calibration,21.546649196343616,0.11111111111111112,0.021688947227462372
synthetic_separation,chance_constrained_mpc,43.08307492507508,0.20833333333333331,0.027453260203586044
synthetic_separation,conformal_decision_baseline,32.251271469933506,0.05,0.025282081845644382
synthetic_separation,conformal_prediction_mpc,37.125243967337816,0.0,0.021930748447485694
synthetic_separation,conformal_risk_non_ccr,37.088317287152194,0.0,0.022027063876113223
synthetic_separation,cvar_ra_mppi,21.465801178019277,0.10555555555555556,0.02130698897300981
synthetic_separation,disagreement_only,31.12814250498285,0.08888888888888888,0.02576038588195651
synthetic_separation,domain_randomized_mpc,21.403417455580644,0.06666666666666667,0.021332983201042894
synthetic_separation,ensemble_uncertainty_penalty,21.30496200496352,0.11388888888888889,0.021246411345578538
synthetic_separation,oracle_mpc,21.342758543309994,0.05,0.02139553001898133
synthetic_separation,prediction_calibrated_penalty,21.560416537511916,0.13611111111111113,0.021825963061001406
synthetic_separation,regret_only,38.101002509838075,0.03611111111111111,0.02395654557163627
synthetic_separation,robust_mpc,21.33609372323403,0.06388888888888888,0.021333756017551084
synthetic_separation,soda_like_fallback,45.26101599778378,0.0,0.022493809989234347
synthetic_separation,sysid_mpc,21.299118335221227,0.11944444444444444,0.02106883384944685
synthetic_separation,vanilla_mppi,21.335937780524254,0.10833333333333332,0.021183237790295552
synthetic_separation,violation_tail_only,38.89105633278324,0.0,0.02306186100171939
